,oci,seg_length_ft,seg_width_ft,area_sq_ft,oci_wt,seg_cd,length,width,paving_miles,oci_cat,func_cat,pvm_cat,status_cat,day_diff
1198,66.0,189.8972,30.0,5696.916,375996.47,6,190,30,0.035984848,1,1,1,1,0
1199,34.91,927.6904,34.0,31541.473,1101239.0,2,928,34,0.17575757,0,1,1,1,0
1200,43.31,236.0,41.0,9676.0,419067.56,9,236,41,0.04469697,1,1,1,1,0
1201,49.0,487.0,31.0,15097.0,739753.0,9,487,31,0.09223485,1,1,1,1,0
1202,54.17,289.1304,16.0,4626.0864,250604.36,7,290,16,0.054924242,1,1,1,1,0
1203,90.25,363.3875,30.0,10901.625,983871.7,9,364,30,0.068939395,1,1,1,2,154
1204,90.25,363.3875,30.0,10901.625,983871.7,9,364,30,0.068939395,1,1,1,1,0
1205,62.14,1205.988,24.0,28943.713,1798504.4,5,1206,24,0.2284091,1,1,1,2,154
1206,62.14,1205.988,24.0,28943.713,1798504.4,5,1206,24,0.2284091,1,1,1,1,0
1207,46.55,295.97,40.0,11838.8,551072.44,6,296,40,0.056060605,1,1,1,1,0
1208,47.88,188.8761,40.0,7555.044,361705.28,6,189,40,0.035795454,1,1,1,1,0
1209,97.24,209.0804,40.0,8363.216,813239.1,6,210,40,0.039772727,1,1,1,1,0
1210,97.24,209.0804,40.0,8363.216,813239.1,6,210,40,0.039772727,1,1,1,1,0
1211,83.85,688.8532,40.0,27554.129,2310413.8,6,689,40,0.13049242,1,1,1,1,0
1212,79.56,605.9283,40.0,24237.133,1928354.8,6,606,40,0.11477273,1,1,1,1,0
1213,74.52,264.3564,30.0,7930.692,590995.2,6,265,30,0.050189395,1,1,1,1,0
1214,55.08,671.0748,40.0,26842.992,1478512.0,6,672,40,0.12727273,1,1,1,1,0
1215,55.08,671.0748,40.0,26842.992,1478512.0,6,672,40,0.12727273,1,1,1,1,0
1216,30.28,231.5037,30.0,6945.111,210297.97,7,232,30,0.043939393,0,1,1,1,0
1217,73.7,525.1989,36.0,18907.16,1393457.8,6,526,36,0.099621214,1,1,1,1,0
1218,83.8,126.0,30.0,3780.0,316764.0,7,126,30,0.023863636,1,1,1,1,0
1219,95.33,384.4921,37.0,14226.208,1356155.9,7,385,37,0.072916664,1,1,1,1,0
1220,95.33,384.4921,37.0,14226.208,1356155.9,7,385,37,0.072916664,1,1,1,1,0
1221,92.87,1165.3016,37.0,43116.16,4004111.5,7,1166,37,0.22083333,1,1,1,1,0
1222,92.87,1165.3016,37.0,43116.16,4004111.5,7,1166,37,0.22083333,1,1,1,1,0
1223,89.27,366.6862,33.0,12100.645,1080200.4,7,367,33,0.06950758,1,1,1,1,0
1224,89.27,366.6862,33.0,12100.645,1080200.4,7,367,33,0.06950758,1,1,1,1,0
1225,91.58,163.0123,33.0,5379.406,492646.0,7,164,33,0.031060606,1,1,1,1,0
1226,91.58,163.0123,33.0,5379.406,492646.0,7,164,33,0.031060606,1,1,1,1,0
1227,73.78,270.0,40.0,10800.0,796802.4,5,270,40,0.051136363,1,1,1,1,0
1228,78.04,349.0,40.0,13960.0,1089438.4,5,349,40,0.06609848,1,1,1,1,0
1229,68.54,413.0,36.0,14868.0,1018993.25,5,413,36,0.0782197,1,1,1,1,0
1230,80.75,847.0,40.0,33880.0,2735742.2,5,847,40,0.16041666,1,1,1,1,0
1231,64.48,479.4871,30.0,14384.613,927519.9,6,480,30,0.09090909,1,1,1,3,154
1232,64.48,479.4871,30.0,14384.613,927519.9,6,480,30,0.09090909,1,1,1,1,0
1233,90.23,637.8361,40.0,25513.443,2302129.0,2,638,40,0.12083333,1,1,1,1,0
1234,87.76,794.3413,20.0,15886.826,1394291.4,2,795,20,0.15056819,1,4,1,1,0
1235,81.4,279.2165,30.0,8376.495,681829.94,7,280,30,0.053030305,1,1,1,1,0
1236,23.94,300.7032,30.0,9021.096,215965.03,7,301,30,0.057007577,0,5,1,1,0
1237,69.55,531.0648,36.0,19118.332,1329603.6,6,532,36,0.10075758,1,1,1,1,0
1238,73.24,251.0081,36.0,9036.292,661799.94,6,252,36,0.047727272,1,1,1,1,0
1239,84.33,254.0179,40.0,10160.716,856832.9,4,255,40,0.048295453,1,1,1,1,0
1240,76.1,173.2167,40.0,6928.668,527243.94,4,174,40,0.032954544,1,1,1,1,0
1241,81.34,106.2307,40.0,4249.228,345649.2,4,107,40,0.020265153,1,1,1,1,0
1242,78.65,375.5509,40.0,15022.036,1181513.1,4,376,40,0.07121212,1,1,1,1,0
1243,88.13,799.0,118.0,94282.0,8308884.0,7,799,118,0.30265152,1,3,1,1,0
1244,91.92,1051.0,82.0,86182.0,7922194.0,7,1051,82,0.39810607,1,3,1,1,0
1245,84.46,3700.4204,82.0,303434.47,25627470.0,7,3701,82,1.401894,1,3,1,1,0
1246,94.57,2358.0,82.0,193356.0,18285676.0,7,2358,82,0.8931818,1,3,1,1,0
1247,65.0,134.1827,40.0,5367.308,348875.03,5,135,40,0.025568182,1,1,1,1,0
1248,49.31,263.0077,40.0,10520.308,518756.38,7,264,40,0.05,1,3,1,1,0
1249,44.58,246.0019,40.0,9840.076,438670.6,7,247,40,0.046780303,1,3,1,1,0
1250,39.96,657.019,40.0,26280.76,1050284.2,7,658,40,0.12462121,0,3,1,1,0
1251,54.41,297.0153,40.0,11880.612,646376.56,7,298,40,0.056439392,1,3,1,1,0
1252,43.26,263.0077,40.0,10520.308,455150.6,7,264,40,0.05,1,3,1,1,0
1253,80.5,432.0987,36.0,15555.553,1252222.0,4,433,36,0.08200758,1,1,1,3,154
1254,80.5,432.0987,36.0,15555.553,1252222.0,4,433,36,0.08200758,1,1,1,1,0
1255,48.45,163.7834,30.0,4913.502,238059.17,6,164,30,0.031060606,1,1,1,1,0
1256,48.45,163.7834,30.0,4913.502,238059.17,6,164,30,0.031060606,1,1,1,1,0
1257,83.65,283.6355,40.0,11345.42,949021.7,1,284,40,0.05378788,1,1,1,2,154
1258,83.65,283.6355,40.0,11345.42,949021.7,1,284,40,0.05378788,1,1,1,1,0
1259,89.48,703.6247,40.0,28144.988,2518301.0,1,704,40,0.13333334,1,1,1,2,154
1260,89.48,703.6247,40.0,28144.988,2518301.0,1,704,40,0.13333334,1,1,1,1,0
1261,90.06,476.0515,40.0,19042.06,1715004.1,1,477,40,0.09034091,1,1,1,2,154
1262,90.06,476.0515,40.0,19042.06,1715004.1,1,477,40,0.09034091,1,1,1,1,0
1263,89.61,533.7659,40.0,21350.637,1913145.1,1,534,40,0.101136364,1,1,1,2,154
1264,89.61,533.7659,40.0,21350.637,1913145.1,1,534,40,0.101136364,1,1,1,1,0
1265,93.71,271.9061,40.0,10876.244,1019256.3,1,272,40,0.05151515,1,1,1,2,154
1266,93.71,271.9061,40.0,10876.244,1019256.3,1,272,40,0.05151515,1,1,1,1,0
1267,40.9,439.8024,30.0,13194.072,539637.56,8,440,30,0.083333336,1,1,1,2,154
1268,40.9,439.8024,30.0,13194.072,539637.56,8,440,30,0.083333336,1,1,1,1,0
1269,90.05,1188.1862,36.0,42774.7,3852032.8,8,1189,36,0.22518939,1,1,1,1,0
1270,68.9,452.0045,36.0,16272.162,1121119.4,8,453,36,0.085795455,1,1,1,1,0
1271,77.15,200.9007,30.0,6027.021,464960.56,8,201,30,0.038068183,1,1,1,1,0
1272,88.5,746.8453,30.0,22405.36,1982829.5,4,747,30,0.14147727,1,1,1,1,0
1273,86.42,99.2649,36.0,3573.5364,308839.3,5,100,36,0.018939395,1,1,1,4,193
1274,92.35,199.9076,36.0,7196.674,664598.44,5,200,36,0.03787879,1,1,1,4,193
1275,48.08,668.7049,40.0,26748.195,1285999.8,5,669,40,0.12670454,1,1,1,2,179
1276,47.32,168.5189,40.0,6740.756,318945.62,5,169,40,0.032007575,1,1,1,2,179
1277,54.27,562.6358,40.0,22505.432,1221414.8,5,563,40,0.10662879,1,1,1,2,179
1278,53.6,434.2475,40.0,17369.9,931061.4,5,435,40,0.08238637,1,1,1,2,179
1279,55.43,1173.2534,40.0,46930.137,2601431.2,5,1174,40,0.22234848,1,1,1,2,179
1280,64.71,94.5781,30.0,2837.343,183604.47,6,95,30,0.017992424,1,1,1,1,0
1281,64.71,94.5781,30.0,2837.343,183604.47,6,95,30,0.017992424,1,1,1,1,0
1282,35.59,267.8771,30.0,8036.313,285996.3,7,268,30,0.050757576,0,1,1,1,0
1283,71.8,1151.3856,40.0,46055.426,3306871.5,7,1152,40,0.21818182,1,1,1,1,0
1284,35.26,890.0126,30.0,26700.379,941562.1,7,891,30,0.16875,0,1,1,1,0
1285,88.64,1501.2574,30.0,45037.723,3992143.8,7,1502,30,0.2844697,1,1,1,1,0
1286,84.66,3797.111,70.0,265797.78,22502970.0,8,3798,70,1.4386364,1,2,1,1,0
1287,73.44,201.0223,40.0,8040.892,590555.25,8,202,40,0.038257577,1,3,1,1,0
1288,79.12,1137.2533,20.0,22745.066,1799589.6,8,1138,20,0.2155303,1,2,1,1,0
1289,58.13,1494.46,71.0,106106.66,6167980.0,8,1495,71,0.5662879,1,2,1,2,60
1290,83.64,1760.0828,30.0,52802.484,4416400.0,8,1761,30,0.33352274,1,3,1,1,0
1291,23.64,132.7404,30.0,3982.212,94139.49,5,133,30,0.025189394,0,1,1,1,0
1292,48.48,867.67,30.0,26030.1,1261939.2,4,868,30,0.16439393,1,2,1,1,0
1293,45.97,488.1255,30.0,14643.765,673144.56,4,489,30,0.09261364,1,2,1,1,0
1294,46.53,439.2563,34.0,14934.714,694852.5,4,440,34,0.083333336,1,2,1,1,0
1295,45.73,427.0946,34.0,14521.217,664084.25,4,428,34,0.0810606,1,2,1,1,0
1296,50.82,468.5308,36.0,16867.11,857253.94,4,469,36,0.088825755,1,2,1,1,0
1297,37.55,389.7588,36.0,14031.316,526819.8,4,390,36,0.07386363,0,2,1,1,0
1298,95.33,401.9206,36.0,14469.142,1379372.2,4,402,36,0.076136366,1,2,1,1,0
1299,47.79,302.5972,36.0,10893.499,520600.3,4,303,36,0.057386365,1,2,1,1,0
1300,80.25,365.0,23.0,8395.0,673732.3,2,365,23,0.06912879,1,1,1,1,0
1301,62.86,317.0,23.0,7291.0,458326.84,2,317,23,0.060037877,1,1,1,1,0
1302,82.7,190.1379,30.0,5704.137,471732.12,7,191,30,0.03617424,1,1,1,1,0
1303,92.46,633.0032,40.0,25320.129,2341048.5,3,634,40,0.120075755,1,1,1,1,0
1304,15.65,572.0033,40.0,22880.133,358074.06,3,573,40,0.10852273,0,1,1,1,0
1305,74.0,105.0001,40.0,4200.004,310800.28,3,106,40,0.020075759,1,1,1,4,194
1306,85.82,676.0473,52.0,35154.46,3017026.0,3,677,52,0.2564394,1,1,1,1,0
1307,85.5,678.0,52.0,35256.0,3014458.5,3,678,52,0.25681818,1,1,1,2,154
1308,85.5,678.0,52.0,35256.0,3014458.5,3,678,52,0.25681818,1,1,1,1,0
1309,89.25,679.0,52.0,35308.0,3151239.0,3,679,52,0.25719696,1,1,1,2,154
1310,89.25,679.0,52.0,35308.0,3151239.0,3,679,52,0.25719696,1,1,1,1,0
1311,91.35,369.0,40.0,14760.0,1348296.5,3,369,40,0.069886364,1,1,1,2,154
1312,85.93,356.0,40.0,14240.0,1223614.8,3,356,40,0.067424245,1,1,1,2,154
1313,86.02,309.0,40.0,12360.0,1063207.2,3,309,40,0.058522727,1,1,1,2,154
1314,80.92,451.0,40.0,18040.0,1459869.0,3,451,40,0.08541667,1,1,1,2,154
1315,80.92,451.0,40.0,18040.0,1459869.0,3,451,40,0.08541667,1,1,1,1,0
1316,84.5,210.0,40.0,8400.0,709833.6,3,210,40,0.039772727,1,1,1,2,154
1317,84.5,210.0,40.0,8400.0,709833.6,3,210,40,0.039772727,1,1,1,1,0
1318,76.63,553.0,40.0,22120.0,1695055.6,3,553,40,0.104734845,1,1,1,2,154
1319,76.63,553.0,40.0,22120.0,1695055.6,3,553,40,0.104734845,1,1,1,1,0
1320,83.84,389.0,40.0,15560.0,1304612.6,3,389,40,0.07367424,1,1,1,2,154
1321,83.84,389.0,40.0,15560.0,1304612.6,3,389,40,0.07367424,1,1,1,1,0
1322,75.61,58.0,40.0,2320.0,175419.84,3,58,40,0.010984848,1,1,1,2,154
1323,83.75,681.0069,40.0,27240.275,2281318.8,3,682,40,0.12916666,1,1,1,1,0
1324,90.12,448.0001,52.0,23296.006,2099436.0,3,449,52,0.17007576,1,1,1,1,0
1325,72.7,308.8188,30.0,9264.564,673533.8,5,309,30,0.058522727,1,1,1,1,0
1326,58.33,294.1492,52.0,15295.759,892201.56,3,295,52,0.11174242,1,1,1,1,392
1327,29.33,463.467,52.0,24100.283,706861.3,3,464,52,0.17575757,0,1,1,2,154
1328,29.33,463.467,52.0,24100.283,706861.3,3,464,52,0.17575757,0,1,1,1,386
1329,8.83,285.0018,52.0,14820.094,130861.43,3,286,52,0.108333334,0,1,1,2,154
1330,11.45,236.6207,52.0,12304.276,140883.97,3,237,52,0.08977272,0,1,1,2,154
1331,56.38,236.0189,44.0,10384.832,585496.8,8,237,44,0.044886366,1,1,1,1,0
1332,46.76,271.0296,44.0,11925.303,557627.1,8,272,44,0.05151515,1,1,1,1,0
1333,73.74,527.0349,44.0,23189.535,1709996.4,8,528,44,0.1,1,1,1,1,0
1334,68.69,720.9161,30.0,21627.482,1485678.4,9,721,30,0.13655303,1,1,1,4,194
1335,68.69,720.9161,30.0,21627.482,1485678.4,9,721,30,0.13655303,1,1,1,1,0
1336,59.27,577.4591,30.0,17323.773,1026710.75,9,578,30,0.1094697,1,1,1,4,194
1337,59.27,577.4591,30.0,17323.773,1026710.75,9,578,30,0.1094697,1,1,1,1,0
1338,88.35,766.0193,30.0,22980.578,2030380.1,9,767,30,0.14526515,1,1,1,4,194
1339,88.35,766.0193,30.0,22980.578,2030380.1,9,767,30,0.14526515,1,1,1,1,0
1340,68.86,100.4301,30.0,3012.903,207456.45,9,101,30,0.019128788,1,1,1,1,0
1341,47.7,744.3222,30.0,22329.666,1065169.8,9,745,30,0.14109848,1,1,1,1,0
1342,56.18,828.2626,30.0,24847.879,1395953.8,9,829,30,0.15700758,1,1,1,1,0
1343,83.28,877.4526,36.0,31588.293,2630546.8,8,878,36,0.16628788,1,1,1,1,0
1344,83.28,877.4526,36.0,31588.293,2630546.8,8,878,36,0.16628788,1,1,1,1,0
1345,85.22,275.4254,40.0,11017.016,938914.2,8,276,40,0.052272726,1,4,1,1,0
1346,90.79,791.3232,40.0,31652.928,2873832.8,8,792,40,0.15,1,4,1,1,0
1347,49.87,588.0415,36.0,21169.494,1055722.6,8,589,36,0.11155303,1,5,1,1,0
1348,64.36,209.9915,30.0,6299.745,405451.6,8,210,30,0.039772727,1,5,1,4,217
1349,64.36,209.9915,30.0,6299.745,405451.6,8,210,30,0.039772727,1,5,1,1,0
1350,88.19,676.8886,30.0,20306.658,1790884.8,3,677,30,0.1282197,1,1,1,3,154
1351,88.19,676.8886,30.0,20306.658,1790884.8,3,677,30,0.1282197,1,1,1,1,0
1352,91.0,336.0015,50.0,16800.074,1528806.9,3,337,50,0.12765151,1,1,1,1,0
1353,91.0,121.0042,50.0,6050.21,550569.1,3,122,50,0.04621212,1,1,1,1,0
1354,91.01,337.4854,40.0,13499.416,1228581.9,3,338,40,0.06401515,1,1,1,1,0
1355,69.58,659.0489,18.0,11862.88,825466.6,3,660,18,0.125,1,1,1,1,0
1356,0.0,246.0181,52.0,12792.941,0.0,3,247,52,0.093560606,0,1,1,1,0
1357,43.61,237.002,52.0,12324.104,537404.9,3,238,52,0.09015152,1,1,1,1,0
1358,74.07,381.0055,52.0,19812.285,1467535.6,3,382,52,0.14469697,1,1,1,1,0
1359,76.1,378.0012,52.0,19656.062,1495905.0,3,379,52,0.1435606,1,1,1,1,0
1360,77.88,379.0012,52.0,19708.062,1534863.9,3,380,52,0.14393939,1,1,1,1,0
1361,86.68,340.2021,42.0,14288.488,1238469.0,3,341,42,0.06458333,1,1,1,1,0
1362,76.0,133.8095,30.0,4014.285,305085.66,6,134,30,0.025378788,1,1,1,1,0
1363,98.0,195.7575,30.0,5872.725,575527.06,4,196,30,0.03712121,1,1,1,1,0
1364,98.0,195.7575,30.0,5872.725,575527.06,4,196,30,0.03712121,1,1,1,1,0
1365,73.51,314.4017,26.0,8174.4443,600870.7,1,315,26,0.05965909,1,1,1,3,154
1366,73.51,314.4017,26.0,8174.4443,600870.7,1,315,26,0.05965909,1,1,1,1,0
1367,57.13,403.011,40.0,16120.44,920960.75,3,404,40,0.07651515,1,1,1,1,0
1368,84.78,530.0,29.0,15370.0,1303099.4,3,530,29,0.10037879,1,1,1,1,0
1369,72.88,280.6313,36.0,10102.727,736327.1,2,281,36,0.0532197,1,1,1,1,0
1370,83.89,626.3099,36.0,22547.156,1891435.9,2,627,36,0.11875,1,1,1,1,0
1371,77.98,389.0824,36.0,14006.967,1092263.2,2,390,36,0.07386363,1,1,1,1,0
1372,80.67,336.0829,40.0,13443.316,1084472.2,2,337,40,0.06382576,1,1,1,1,0
1373,75.5,242.3241,30.0,7269.723,548835.0,2,243,30,0.046022728,1,1,1,1,0
1374,80.42,825.8583,30.0,24775.748,1992465.8,2,826,30,0.1564394,1,1,1,1,0
1375,69.87,185.7848,30.0,5573.544,389423.53,2,186,30,0.035227273,1,1,1,1,0
1376,70.91,313.1548,40.0,12526.192,888232.25,2,314,40,0.059469696,1,1,1,1,0
1377,70.91,313.1548,40.0,12526.192,888232.25,2,314,40,0.059469696,1,1,1,1,0
1378,79.6,304.9128,40.0,12196.512,970793.56,2,305,40,0.057765152,1,1,1,1,57
1379,89.66,1801.7411,36.0,64862.68,5815717.5,5,1802,36,0.34128788,1,1,1,4,193
1380,100.0,172.4906,99.0,17076.57,1707657.0,5,173,99,0.0655303,1,1,1,2,154
1381,100.0,172.4906,99.0,17076.57,1707657.0,5,173,99,0.0655303,1,1,1,1,0
1382,67.5,385.5298,36.0,13879.073,936837.44,5,386,36,0.07310606,1,1,1,3,154
1383,67.5,385.5298,36.0,13879.073,936837.44,5,386,36,0.07310606,1,1,1,1,0
1384,62.62,295.0,36.0,10620.0,664981.94,5,295,36,0.05587121,1,1,1,3,154
1385,62.62,295.0,36.0,10620.0,664981.94,5,295,36,0.05587121,1,1,1,1,0
1386,59.37,179.3788,36.0,6457.6367,383389.9,5,180,36,0.03409091,1,1,2,3,154
1387,59.37,179.3788,36.0,6457.6367,383389.9,5,180,36,0.03409091,1,1,2,1,0
1388,30.62,187.8644,30.0,5635.932,172572.23,7,188,30,0.03560606,0,1,1,2,340
1389,42.48,181.4315,36.0,6531.534,277446.5,7,182,36,0.034469698,1,1,1,2,340
1390,37.47,533.8257,36.0,19217.725,720088.2,7,534,36,0.101136364,0,1,1,2,340
1391,39.42,258.9073,36.0,9320.663,367439.16,7,259,36,0.04905303,0,1,1,2,340
1392,27.89,396.4512,36.0,14272.243,398081.4,7,397,36,0.0751894,0,1,1,2,340
1393,38.94,259.669,36.0,9348.084,363977.0,7,260,36,0.049242426,0,1,1,2,340
1394,34.51,229.617,30.0,6888.51,237722.48,7,230,30,0.043560605,0,1,1,2,340
1395,17.63,252.7706,30.0,7583.118,133690.38,5,253,30,0.047916666,0,1,1,2,179
1396,45.26,155.2611,30.0,4657.833,210813.52,9,156,30,0.029545454,1,1,1,2,154
1397,77.29,338.0,30.0,10140.0,783700.3,8,338,30,0.06401515,1,1,1,1,0
1398,89.4,974.1157,36.0,35068.164,3135234.2,8,975,36,0.1846591,1,1,1,1,0
1399,77.99,234.0,30.0,7020.0,547489.8,2,234,30,0.04431818,1,1,1,1,0
1400,83.62,425.885,26.0,11073.01,925925.1,2,426,26,0.080681816,1,1,1,1,0
1401,78.89,453.3505,26.0,11787.113,929861.75,2,454,26,0.08598485,1,1,1,1,0
1402,83.68,297.8871,26.0,7745.0645,648091.5,2,298,26,0.056439392,1,1,1,1,0
1403,82.4,286.0,34.0,9724.0,801218.7,2,286,34,0.054166667,1,1,1,1,0
1404,75.54,970.377,30.0,29111.31,2199010.2,9,971,30,0.18390152,1,1,1,1,0
1405,59.46,162.0123,32.0,5184.3936,308264.03,9,163,32,0.030871212,1,2,1,1,0
1406,73.0,158.0127,32.0,5056.4062,369117.66,9,159,32,0.030113636,1,2,1,1,0
1407,78.5,156.0513,32.0,4993.6416,392000.88,9,157,32,0.029734848,1,2,1,1,0
1408,59.29,169.5335,30.0,5086.005,301549.25,9,170,30,0.03219697,1,5,1,1,0
1409,69.67,163.0491,32.0,5217.5713,363518.62,9,164,32,0.031060606,1,2,1,1,0
1410,55.92,159.0503,30.0,4771.509,266803.7,9,160,30,0.03030303,1,2,1,1,0
1411,87.18,175.7098,30.0,5271.294,459572.5,9,176,30,0.03333333,1,1,1,1,0
1412,77.94,317.1027,30.0,9513.081,741411.5,9,318,30,0.06022727,1,1,1,1,0
1413,86.0,316.0789,32.0,10114.524,869849.1,9,317,32,0.060037877,1,2,1,1,0
1414,72.64,316.0791,32.0,10114.531,734719.56,9,317,32,0.060037877,1,2,1,1,0
1415,60.39,271.7077,32.0,8694.646,525069.7,5,272,32,0.05151515,1,1,1,1,0
1416,29.18,206.6346,35.0,7232.211,211035.92,5,207,35,0.039204545,0,1,1,1,0
1417,87.7,611.7474,30.0,18352.422,1609580.9,5,612,30,0.11590909,1,1,1,1,0
1418,89.2,957.053,40.0,38282.12,3414612.0,5,958,40,0.1814394,1,1,1,1,0
1419,90.73,604.9225,40.0,24196.9,2195288.0,5,605,40,0.114583336,1,1,1,1,0
1420,88.37,222.98,40.0,8919.2,788207.56,5,223,40,0.04223485,1,1,1,1,0
1421,80.04,244.8143,40.0,9792.572,783797.44,5,245,40,0.046401516,1,1,1,1,0
1422,88.08,353.6948,40.0,14147.792,1246080.9,5,354,40,0.06704546,1,1,1,1,0
1423,91.33,261.1797,30.0,7835.391,715590.56,5,262,30,0.049621213,1,1,1,1,0
1424,89.68,471.2725,30.0,14138.175,1267855.0,5,472,30,0.089393936,1,1,1,1,0
1425,91.5,362.7322,32.0,11607.431,1062079.9,5,363,32,0.06875,1,1,1,1,0
1426,74.38,468.4739,30.0,14054.217,1045352.7,5,469,30,0.088825755,1,1,1,1,0
1427,84.66,745.2616,30.0,22357.848,1892904.9,6,746,30,0.14128788,1,1,1,1,0
1428,84.69,206.8108,30.0,6204.324,525456.6,6,207,30,0.039204545,1,1,1,1,0
1429,77.3,1459.5529,29.0,42327.035,3271964.5,9,1460,29,0.27651516,1,1,1,1,0
1430,49.48,362.8625,30.0,10885.875,538611.3,9,363,30,0.06875,1,3,1,1,0
1431,64.84,110.0,20.0,2200.0,142656.8,9,110,20,0.020833332,1,2,1,1,0
1432,59.46,408.3147,30.0,12249.441,728400.75,9,409,30,0.07746212,1,2,1,1,0
1433,89.78,589.5679,30.0,17687.037,1587942.1,7,590,30,0.11174242,1,1,1,1,0
1434,98.0,103.6965,30.0,3110.895,304867.72,7,104,30,0.01969697,1,1,1,1,0
1435,94.0,188.5974,30.0,5657.922,531844.7,7,189,30,0.035795454,1,1,1,1,0
1436,77.49,224.2867,36.0,8074.3213,625679.1,7,225,36,0.042613637,1,1,1,1,0
1437,84.9,402.9134,36.0,14504.883,1231522.5,7,403,36,0.07632576,1,1,1,1,0
1438,82.17,384.2307,36.0,13832.306,1136628.1,7,385,36,0.072916664,1,1,1,1,0
1439,95.4,898.2811,40.0,35931.242,3427840.8,6,899,40,0.17026515,1,1,1,1,0
1440,81.02,461.0174,36.0,16596.627,1344592.2,2,462,36,0.0875,1,1,1,4,194
1441,68.75,913.6025,36.0,32889.69,2261166.2,2,914,36,0.17310606,1,1,1,1,0
1442,68.72,497.6898,36.0,17916.832,1231173.1,2,498,36,0.09431818,1,1,1,2,154
1443,68.72,497.6898,36.0,17916.832,1231173.1,2,498,36,0.09431818,1,1,1,1,0
1444,71.76,306.6608,36.0,11039.789,792215.25,2,307,36,0.05814394,1,1,1,2,154
1445,71.76,306.6608,36.0,11039.789,792215.25,2,307,36,0.05814394,1,1,1,1,0
1446,65.11,314.0911,36.0,11307.279,736171.75,2,315,36,0.05965909,1,1,1,2,154
1447,65.11,314.0911,36.0,11307.279,736171.75,2,315,36,0.05965909,1,1,1,1,0
1448,48.52,316.0,40.0,12640.0,613267.5,7,316,40,0.059848484,1,1,1,1,0
1449,42.14,310.0,40.0,12400.0,522536.0,7,310,40,0.05871212,1,1,1,1,0
1450,88.2,300.0001,30.0,9000.003,793800.25,7,301,30,0.057007577,1,1,1,1,0
1451,76.05,366.3534,36.0,13188.723,1003028.7,1,367,36,0.06950758,1,1,1,4,193
1452,76.05,366.3534,36.0,13188.723,1003028.7,1,367,36,0.06950758,1,1,1,1,0
1453,77.33,302.4055,40.0,12096.22,935449.06,2,303,36,0.057386365,1,1,1,2,154
1454,82.53,665.6131,40.0,26624.523,2197322.0,2,666,36,0.12613636,1,1,1,2,154
1455,76.69,547.7203,40.0,21908.812,1680230.6,2,548,36,0.10378788,1,1,1,2,154
1456,64.76,647.0193,30.0,19410.578,1257106.8,9,648,30,0.122727275,1,1,1,4,217
1457,64.76,647.0193,30.0,19410.578,1257106.8,9,648,30,0.122727275,1,1,1,1,0
1458,59.21,610.5741,30.0,18317.223,1084526.1,9,611,30,0.1157197,1,1,1,4,217
1459,59.21,610.5741,30.0,18317.223,1084526.1,9,611,30,0.1157197,1,1,1,1,0
1460,84.92,251.031,36.0,9037.116,767431.9,4,252,36,0.047727272,1,1,1,2,154
1461,84.92,251.031,36.0,9037.116,767431.9,4,252,36,0.047727272,1,1,1,1,0
1462,53.25,382.9688,30.0,11489.064,611769.7,5,383,30,0.07253788,1,1,1,2,179
1463,57.51,287.6216,30.0,8628.648,496216.28,5,288,30,0.054545455,1,1,1,2,179
1464,95.5,148.4891,40.0,5939.564,567228.4,4,149,40,0.028219696,1,1,1,1,0
1465,77.3,693.2172,36.0,24955.818,1929084.9,6,694,36,0.13143939,1,1,1,1,0
1466,41.08,186.0111,30.0,5580.333,229240.08,7,187,30,0.035416666,1,1,1,1,0
1467,90.57,606.6003,40.0,24264.012,2197688.5,4,607,40,0.11496212,1,2,1,1,0
1468,79.01,256.8893,40.0,10275.572,811914.06,4,257,40,0.04867424,1,2,1,1,0
1469,74.97,533.4838,40.0,21339.352,1599768.5,4,534,40,0.101136364,1,1,1,1,0
1470,78.74,604.9803,40.0,24199.213,1905397.5,4,605,40,0.114583336,1,2,1,1,0
1471,81.5,350.6978,40.0,14027.912,1143331.0,4,351,40,0.06647728,1,2,1,1,0
1472,76.79,922.1761,40.0,36887.043,2832556.0,4,923,40,0.1748106,1,2,1,1,0
1473,75.15,761.3681,36.0,27409.252,2059695.6,5,762,36,0.14431818,1,1,1,1,0
1474,36.28,1885.1403,33.0,62209.63,2256841.0,7,1886,33,0.35719696,0,1,1,1,0
1475,71.81,241.8469,30.0,7255.407,521010.78,9,242,30,0.045833334,1,1,1,2,154
1476,71.81,241.8469,30.0,7255.407,521010.78,9,242,30,0.045833334,1,1,1,1,0
1477,77.2,184.0125,36.0,6624.45,511407.53,6,185,36,0.03503788,1,1,1,1,0
1478,58.86,255.8631,30.0,7675.893,451803.06,6,256,30,0.048484847,1,1,1,1,0
1479,34.95,347.6492,30.0,10429.476,364510.2,6,348,30,0.06590909,0,1,1,1,0
1480,69.39,584.5088,40.0,23380.352,1622315.9,5,585,40,0.11079545,1,4,1,1,0
1481,69.39,584.5088,40.0,23380.352,1622315.9,5,585,40,0.11079545,1,4,1,1,0
1482,81.28,270.2436,40.0,10809.744,878659.25,5,271,40,0.051325757,1,4,1,1,0
1483,74.5,1172.2329,40.0,46889.316,3493160.2,5,1173,40,0.22215909,1,4,1,1,0
1484,82.21,912.5249,40.0,36500.996,3000893.0,5,913,40,0.17291667,1,4,1,1,0
