seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt
SS-001554,46.02,73RD ST,MOHAWK ST,SARANAC ST,387.0525,38,Residential,AC Improved,14707.995,Fair,676803.0979
SS-001555,30.67,73RD ST,EL CAJON BL,MOHAWK ST,263.0182,38,Collector,AC Improved,9994.6916,Poor,306537.1914
SS-001556,82.39,73RD ST,AMHERST ST,EL CAJON BL,394.033,35,Residential,AC Improved,13791.155,Good,1136225.678
SS-001560,84.34,A ST,01ST AV,02ND AV,282.0019,52,Collector,AC Improved,14664.0988,Good,1236711.436
SS-001561,71.24,A ST,02ND AV,03RD AV,277.9998,52,Collector,AC Improved,14455.9896,Good,1029844.699
SS-001562,78.65,A ST,03RD AV,04TH AV,282.0001,52,Collector,AC Improved,14664.0052,Good,1153324.009
SS-001563,82.33,A ST,04TH AV,05TH AV,285.0001,52,Collector,AC Improved,14820.0052,Good,1220101.388
SS-001564,72.53,A ST,05TH AV,06TH AV,274.0016,52,Collector,AC Improved,14248.0832,Good,1033470.467
SS-001565,60.71,A ST,06TH AV,07TH AV,287.0018,52,Collector,AC Improved,14924.0936,Fair,906041.7225
SS-001566,49.34,A ST,07TH AV,08TH AV,281.0001,52,Collector,AC Improved,14612.0052,Fair,720985.5606
SS-001567,60.42,A ST,08TH AV,09TH AV,275.0019,52,Collector,AC Improved,14300.0988,Fair,864040.5697
SS-001568,46.94,A ST,09TH AV,10TH AV,284.0015,52,Collector,AC Improved,14768.078,Fair,693243.1175
SS-001569,49.52,A ST,10TH AV,11TH AV,278.0073,52,Collector,AC Improved,14456.3796,Fair,715908.8306
SS-001570,34.96,A ST,11TH AV,PARK BL,286.0158,52,Collector,AC Improved,14872.8216,Poor,519983.5888
SS-001571,65.00,A ST,BEGIN,22ND ST,42.5685,25,Residential,AC Improved,1064.2125,Fair,69173.8125
SS-001572,68.22,A ST,22ND ST,23RD ST,251.3474,25,Residential,AC Improved,6283.685,Fair,428672.9907
SS-001574,63.93,A ST,24TH ST,25TH ST,681,52,Residential,AC Improved,35412,Fair,2263747.512
SS-001575,40.69,A ST,26TH ST,27TH ST,655,52,Residential,AC Improved,34060,Fair,1385901.4
SS-001576,61.92,A ST,27TH ST,28TH ST,673,52,Residential,AC Improved,34996,Fair,2166812.336
SS-001577,87.92,A ST,GRANADA AV,29TH ST,289,52,Residential,AC Improved,15028,Good,1321321.872
SS-001578,72.27,A ST,29TH ST,29TH ST,88,52,Residential,AC Improved,4576,Good,330716.672
SS-001579,80.77,A ST,29TH ST,30TH ST,712,52,Collector,AC Improved,37024,Good,2990576.576
SS-001580,81.55,A ST,30TH ST,GROVE ST,319,52,Residential,AC Improved,16588,Good,1352685.048
SS-001581,52.36,A ST,GROVE ST,31ST ST,285,52,Residential,AC Improved,14820,Fair,775915.92
SS-001582,88.00,A ST,33RD ST,33RD ST,111.0722,40,Collector,AC Improved,4442.888,Good,390974.144
SS-001583,90.00,A ST,33RD ST,FELTON ST,164.0762,40,Residential,AC Improved,6563.048,Good,590674.32
SS-001584,88.60,A ST,FELTON ST,34TH ST,488.3978,40,Collector,AC Improved,19535.912,Good,1730881.803
SS-001585,72.21,A ST,47TH ST,49TH ST,949.1728,37,Collector,AC Improved,35119.3936,Good,2535830.934
SS-001586,78.67,A ST,MARY LOU ST,END,565.0883,36,Residential,AC Improved,20343.1788,Good,1600357.19
SS-001587,68.91,A ST,46TH ST,COTTON ST,336.9546,28,Residential,AC Improved,9434.7288,Fair,650128.2922
SS-001589,60.96,A ST,25TH ST,26TH ST,645,52,Residential,AC Improved,33540,Fair,2044665.48
SS-001590,87.13,A ST,28TH ST,GRANADA AV,270,52,Residential,AC Improved,14040,Good,1223361.36
SS-001591,49.46,A ST,31ST ST,EDGEMONT ST,278,52,Residential,AC Improved,14456,Fair,714993.76
SS-001592,70.33,A ST,EDGEMONT ST,END,249,52,Residential,AC Improved,12948,Good,910632.84
SS-001593,83.02,A ST,BEGIN,33RD ST,200.499,24,Collector,AC Improved,4811.976,Good,399470.9996
SS-001594,59.33,A ST,49TH ST,MARY LOU ST,584.4662,36,Residential,AC Improved,21040.7832,Fair,1248433.83
SS-001595,75.66,AARON CT,BEGIN,52ND ST,450.5861,30,Residential,AC Improved,13517.583,Good,1022740.33
SS-001596,89.94,ABALONE LANDING TR,SENDA ACUARIO,SAND CRAB PL,472,36,Residential,AC Improved,16992,Good,1528192.512
SS-001597,74.76,ABALONE PL,BIRD ROCK AV,CHELSEA AV,462.5736,30,Residential,AC Improved,13877.208,Good,1037515.579
SS-001600,76.85,ABALONE PL,CHELSEA AV,BIRD ROCK AV,554.8365,30,Residential,AC Improved,16645.095,Good,1279142.261
SS-001601,35.38,ABBE ST,BURROUGHS ST,TAIT ST,879.1582,32,Residential,AC Improved,28133.0624,Poor,995347.7477
SS-001602,60.91,ABBOTSHILL RD,THAMES CT,SALISBURY DR,445.296,36,Residential,AC Improved,16030.656,Fair,976459.3183
SS-001603,70.13,ABBOTSHILL RD,PHYLLIS PL,THAMES CT,538.1378,36,Residential,AC Improved,19372.9608,Good,1358586.995
SS-001604,70.37,ABBOTSHILL RD,AINSLEY RD,PHYLLIS PL,265.4451,40,Residential,PCC Jointed Concrete,10617.804,Good,747174.8675
SS-001606,70.85,ABBOTT ST,LOTUS ST,WEST POINT LOMA BL,220.4657,40,Major,AC Improved,8818.628,Good,624817.4311
SS-001607,83.56,ABBOTT ST,LOTUS ST,LOTUS ST,57.8013,40,Major,AC Improved,2312.052,Good,193204.3133
SS-001608,68.62,ABBOTT ST,LONG BRANCH AV,MUIR AV,263.0018,40,Major,AC Improved,10520.072,Fair,721866.3005
SS-001609,80.84,ABBOTT ST,VOLTAIRE ST,LOTUS ST,228.0031,40,Major,AC Improved,9120.124,Good,737270.8242
SS-001610,70.83,ABBOTT ST,MUIR AV,VOLTAIRE ST,272.4066,40,Major,AC Improved,10896.264,Good,771738.7941
SS-001611,83.64,ABBOTT ST,BRIGHTON AV,LONG BRANCH AV,270.8007,40,Major,AC Improved,10832.028,Good,905990.8219
SS-001612,76.77,ABBOTT ST,CAPE MAY AV,BRIGHTON AV,376.0055,40,Major,AC Improved,15040.22,Good,1154697.85
SS-001613,87.96,ABBOTT ST,SARATOGA AV,CAPE MAY AV,380.2032,40,Major,AC Improved,15208.128,Good,1337767.771
SS-001614,80.67,ABBOTT ST,SANTA MONICA AV,SARATOGA AV,376.0053,40,Major,AC Improved,15040.212,Good,1213354.063
SS-001615,83.09,ABBOTT ST,NEWPORT AV,SANTA MONICA AV,426.6309,40,Major,AC Improved,17065.236,Good,1417984.59
SS-001616,92.64,ABER ST,LISANN ST,ARIANE DR,1152.9451,36,Residential,AC Improved,41506.0236,Good,3845118.026
SS-001617,70.62,ABER ST,ARIANE DR,JUTLAND DR,377.6815,36,Prime,AC Improved,13596.534,Good,960241.6172
SS-001618,66.88,ABERDEEN ST,BAXTER ST,DIANE AV,875.0968,30,Residential,AC Improved,26252.904,Fair,1755846.725
SS-001619,83.59,ABERDEEN ST,DIANE AV,ARTESIAN ST,501,30,Residential,AC Improved,15030,Good,1256297.58
SS-001620,14.89,ABERDEEN ST,BEGIN,LIMERICK AV,290.4569,30,Residential,AC Improved,8713.707,Poor,129747.0972
SS-001621,42.01,ABERDEEN ST,LIMERICK AV,ROSCREA AV,742.8142,30,Residential,AC Improved,22284.426,Fair,936079.5986
SS-001622,52.85,ABERNATHY WY,BEGIN,MT ABERNATHY AV,272.837,30,Residential,AC Improved,8185.11,Fair,432583.0635
SS-001623,43.40,ABING AV,ENTREKEN AV,SUNDANCE AV,725.7978,28,Residential,AC Improved,20322.3384,Fair,881989.4866
SS-001624,75.16,ABRA DR,ROBLE WY,ABRA PL,420.1677,36,Residential,AC Improved,15126.0372,Good,1136872.956
SS-001625,68.50,ABRA DR,ABRA WY,ROBLE WY,256.4118,36,Residential,AC Improved,9230.8248,Fair,632274.5755
SS-001626,71.78,ABRA DR,ALONDRA DR,ABRA WY,567.8145,36,Residential,AC Improved,20441.322,Good,1467237.211
SS-001627,63.20,ABRA DR,CRESTA DR,ALONDRA DR,227.634,36,Residential,AC Improved,8194.824,Fair,517912.8768
SS-001628,70.99,ABRA DR,ABRA PL,MONTERO RD,1233.3744,36,Residential,AC Improved,44401.4784,Good,3152149.755
SS-001629,74.38,ABRA PL,BEGIN,ABRA DR,410.8623,30,Residential,AC Improved,12325.869,Good,916798.1362
SS-001630,84.79,ABRA WY,ABRA DR,END,475.6667,36,Residential,AC Improved,17124.0012,Good,1451909.814
SS-001631,54.62,ABUELA DR,CARIUTO CT,ESMERALDAS DR,696.2595,36,Residential,AC Improved,25065.342,Fair,1369018.849
SS-001632,65.96,ABUELA DR,ESCOBAR DR,CARIUTO CT,611.5031,40,Residential,AC Improved,24460.124,Fair,1613438.699
SS-001633,87.64,ACACIA GLEN CT,BEGIN,SPRINGBROOK DR,454.8626,30,Residential,AC Improved,13645.878,Good,1195979.331
SS-001634,91.33,ACACIA ST,BOSTON AV,RIGEL ST,277.8922,33,Residential,AC Improved,9170.4426,Good,837536.5227
SS-001635,85.69,ACACIA ST,RIGEL ST,Z ST,327.5521,36,Residential,AC Improved,11791.8756,Good,1010492.988
SS-001636,72.24,ACACIA ST,Z ST,ACACIA CT,175.7962,36,Residential,AC Improved,6328.6632,Good,457182.6296
SS-001637,61.47,ACACIA ST,S 37TH ST,UNA ST,247.0621,40,Residential,AC Improved,9882.484,Fair,607476.2915
SS-001638,81.01,ACACIA ST,UNA ST,S 38TH ST,399.4962,52,Residential,AC Improved,20773.8024,Good,1682968.828
SS-001639,93.67,ACACIA ST,S 38TH ST,DELTA ST,298.9132,52,Prime,AC Improved,15543.4864,Good,1455958.371
SS-001640,73.83,ACACIA ST,DELTA ST,EPSILON ST,623.327,52,Residential,AC Improved,32413.004,Good,2393116.911
SS-001641,85.32,ACADEMY PL,BEGIN,ACADEMY ST,353,30,Residential,AC Improved,10590,Good,903517.62
SS-001642,87.00,ACADEMY ST,WILBUR AV,END,512.7147,36,Residential,AC Improved,18457.7292,Good,1605822.44
SS-001643,56.68,ACADEMY ST,LAW ST,BERYL ST,552.4941,36,Residential,PCC Jointed Concrete,19889.7876,Fair,1127273.602
SS-001644,59.73,ACADEMY ST,ACADEMY PL,LAW ST,394.3942,36,Residential,PCC Jointed Concrete,14198.1912,Fair,848057.9604
SS-001645,98.00,ACAMA CT,CALLE CRISTOBAL,PRAIRIE SHADOW RD,186.5502,36,Local,AC Improved,6715.8072,Good,658149.1056
SS-001646,30.25,ACAMA CT,ACAMA ST,CALLE CRISTOBAL,215.0022,36,Collector,AC Improved,7740.0792,Poor,234137.3958
SS-001647,75.12,ACAMA PL,TUPELO CV,ACAMA ST,238.1387,30,Local,AC Improved,7144.161,Good,536669.3743
SS-001648,72.00,ACAMA PL,BEGIN,TUPELO CV,56,30,Local,AC Improved,1680,Good,120960
SS-001649,83.52,ACAMA ST,BEGIN,ACAMA PL,461.0011,40,Residential,AC Improved,18440.044,Good,1540038.715
SS-001650,89.51,ACAMA ST,ACAMA PL,ANDASOL ST,412.9998,40,Local,AC Improved,16519.992,Good,1478671.444
SS-001651,94.94,ACAMA ST,ANDASOL ST,ACAMA CT,909.0007,40,Collector,AC Improved,36360.028,Good,3452166.498
SS-001652,86.01,ACAMA ST,ACAMA CT,MONTONGO ST,356.1743,40,Collector,AC Improved,14246.972,Good,1225353.568
SS-001653,63.97,ACAMA ST,ADRIATIC PL,END,107.6252,40,Local,AC Improved,4305.008,Fair,275399.9718
SS-001654,87.13,ACAMA ST,MONTONGO ST,ADRIATIC PL,382.6744,40,Local,AC Improved,15306.976,Good,1333666.205
SS-001655,73.97,ACARI ST,BEGIN,LINBROOK DR,546.3275,36,Residential,AC Improved,19667.79,Good,1454826.426
SS-001656,54.87,ACASO CT,ANDASOL ST,ACASO WY,322.5816,36,Residential,AC Improved,11612.9376,Fair,637178.6602
SS-001657,41.65,ACASO WY,ANGELENO RD,ACASO CT,761.0024,36,Residential,AC Improved,27396.0864,Fair,1140937.414
SS-001658,56.00,ACCOMAC AV,MT ACARA DR,MT ABBEY AV,894.0238,36,Residential,AC Improved,32184.8568,Fair,1802416.351
SS-001659,64.71,ACCOMAC AV,BEGIN,MT ACARA DR,87.0056,36,Residential,AC Improved,3132.2016,Fair,202684.7655
SS-001660,82.69,ACCRA LN,TONDINO RD,WEATHERWOOD TR,620.053,32,Residential,AC Improved,19841.696,Good,1640789.209
SS-001661,35.67,ACE ST,STREAMVIEW DR,DWIGHT ST,321,36,Collector,AC Improved,11556,Poor,412202.52
SS-001662,62.29,ACEBO DR,ACEBO PL,BELLOTA DR,213.5374,36,Residential,AC Improved,7687.3464,Fair,478875.5566
SS-001663,75.50,ACEBO DR,OBISPO RD,ACEBO PL,499.0115,36,Residential,AC Improved,17964.414,Good,1356241.399
SS-001664,56.89,ACEBO DR,PASTORAL RD,OBISPO RD,281.2884,36,Residential,AC Improved,10126.3824,Fair,576089.8947
SS-001665,63.47,ACEBO DR,SAN SALVADOR RD,PASTORAL RD,248.0808,36,Residential,AC Improved,8930.9088,Fair,566862.6434
SS-001666,45.03,ACEBO PL,ACEBO DR,END,148.4991,30,Residential,AC Improved,4454.973,Fair,200607.4342
SS-001667,76.84,ACEITUNO ST,CAM RAMILLETTE,BERNARDO TRAILS DR,2516.0025,36,Residential,PCC Jointed Concrete,90576.09,Good,6959866.756
SS-001668,87.12,ACEITUNO ST,CTE DE CHUCENA,CAM RAMILLETTE,277.622,36,Residential,AC Improved,9994.392,Good,870751.4086
SS-001669,85.19,ACEITUNO ST,CTE DE COMARES,CTE DE CHUCENA,301.2941,36,Residential,AC Improved,10846.5876,Good,924020.7976
SS-001670,81.97,ACEITUNO ST,CTE DE CANDILEJAS,CTE DE COMARES,636.6376,36,Residential,AC Improved,22918.9536,Good,1878712.464
SS-001671,75.82,ACEITUNO ST,AVNDA MARBELLA,CTE DE CANDILEJAS,234.1039,36,Residential,AC Improved,8427.7404,Good,638974.4216
SS-001672,55.45,ACENA DR,HIERBA DR,RANCHO BERNARDO RD,891.6085,40,Major,AC Improved,35664.34,Fair,1977730.31
SS-001673,65.24,ACENA DR,CALLADO RD,OBISPO RD,621.4149,40,Major,AC Improved,24856.596,Fair,1621694.036
SS-001674,38.73,ACENA DR,LOMICA DR,CALLADO RD,280.7134,40,Major,AC Improved,11228.536,Poor,434903.6564
SS-001675,53.40,ACENA DR,OBISPO RD,HIERBA DR,1014.9044,40,Major,AC Improved,40596.176,Fair,2167673.414
SS-001676,38.61,ACHESON ST,CAM MANGANA,BURTON ST,1169.0496,32,Residential,AC Improved,37409.5872,Poor,1444458.981
SS-001677,50.40,ACOMA AV,SHOSHONI AV,BOISE AV,586.0005,30,Residential,AC Improved,17580.015,Fair,886067.916
SS-001678,50.85,ACORN ST,CATHERINE AV,VIRGINIA AV,251.0081,30,Residential,AC Improved,7530.243,Fair,382897.7961
SS-001679,77.41,ACORN ST,SEMINOLE DR,CATHERINE AV,339.0059,30,Residential,AC Improved,10170.177,Good,787253.0612
SS-001680,38.38,ACORN ST,62ND ST,62ND ST,139.9712,36,Collector,AC Improved,5038.9632,Poor,193395.4076
SS-001681,61.47,ACORN ST,VIRGINIA AV,END,188,30,Residential,AC Improved,5640,Fair,346690.8
SS-001682,34.70,ACORN ST,COLLEGE AV,62ND ST,667.2093,40,Collector,AC Improved,26688.372,Poor,926086.5084
SS-001683,14.30,ACORN ST,63RD ST,SEMINOLE DR,293.0437,36,Residential,AC Improved,10549.5732,Poor,150858.8968
SS-001684,45.76,ACORN ST,62ND ST,63RD ST,591.0212,36,Residential,AC Improved,21276.7632,Fair,973624.684
SS-001685,79.08,ACROPOLIS PL,MANOS DR,END,484.892,30,Residential,AC Improved,14546.76,Good,1150415.968
SS-001686,36.47,ACRUX DR,AQUARIUS DR,SPICA DR,1224.1199,36,Residential,AC Improved,44068.3164,Poor,1607171.499
SS-001687,67.77,ACTIVITY RD,PADGETT ST,BLACK MTN RD,1096.2628,50,Collector,AC Improved,54813.14,Fair,3714686.498
SS-001688,91.97,ACTIVITY RD,CLAYTON DR,PADGETT ST,1298.8954,44,Collector,AC Improved,57151.3976,Good,5256099.734
SS-001689,90.80,ACTIVITY RD,CAM RUIZ,CLAYTON DR,1284.5444,44,Collector,AC Improved,56519.9536,Good,5132011.787
SS-001690,34.06,ACUFF DR,BARKER WY,COWLES MTN BL,323.3578,36,Residential,AC Improved,11640.8808,Poor,396534.9636
SS-001691,72.90,ACUFF DR,COWLES MTN BL,BALLINGER AV,276.9856,36,Residential,AC Improved,9971.4816,Good,726921.0086
SS-001692,84.14,ACUFF DR,BALLINGER AV,TURNFORD DR,250.7987,36,Residential,AC Improved,9028.7532,Good,759715.4093
SS-001693,61.98,ACUNA ST,LIMERICK AV,SAGASTI AV,388.1558,36,Residential,AC Improved,13973.6088,Fair,866084.2734
SS-001694,71.98,ACUNA ST,RUSHDEN AV,LIMERICK AV,739.1515,40,Residential,AC Improved,29566.06,Good,2128105.867
SS-001695,77.75,ACUNA ST,BOXWOOD DR,LONGFORD ST,827.318,40,Residential,AC Improved,33092.72,Good,2572892.795
SS-001696,64.89,ACUNA ST,LONGFORD ST,RUSHDEN AV,589.1027,40,Residential,AC Improved,23564.108,Fair,1529027.84
SS-001697,51.06,ACWORTH AV,MT ACADIA BL,MT ALADIN AV,197.8005,40,Residential,AC Improved,7912.02,Fair,403956.0931
SS-001698,83.02,ACWORTH AV,MT ABBEY AV,MT ACADIA BL,251.8114,36,Prime,AC Improved,9065.2104,Good,752630.0282
SS-001699,85.83,ACWORTH AV,MT CAROL DR,MT ABBEY AV,374.2369,36,Prime,AC Improved,13472.5284,Good,1156347.113
SS-001700,50.18,ACWORTH AV,BOYD AV,OLD MEADOW RD,501.007,40,Prime,AC Improved,20040.28,Fair,1005621.25
SS-001701,58.35,ACWORTH AV,OLD MEADOW RD,MT CAROL DR,1168.7947,40,Prime,AC Improved,46751.788,Fair,2728060.333
SS-001702,36.49,ADA ST,IMPERIAL AV,FRANKLIN AV,938.0046,40,Residential,AC Improved,37520.184,Poor,1369111.514
SS-001704,67.94,ADAIR ST,EBERS ST,DEVONSHIRE DR,245.204,36,Residential,AC Improved,8827.344,Fair,599712.0967
SS-001705,71.20,ADAIR ST,FROUDE ST,EBERS ST,660.6134,36,Residential,AC Improved,23782.0824,Good,1693284.267
SS-001706,70.02,ADAIR ST,GUIZOT ST,FROUDE ST,658.4108,36,Residential,AC Improved,23702.7888,Good,1659621.866
SS-001707,69.83,ADAIR ST,SANTA BARBARA ST,GUIZOT ST,745.264,40,Residential,AC Improved,29810.56,Fair,2081611.784
SS-001708,58.48,ADAIR ST,DEVONSHIRE DR,SUNSET CLIFFS BL,408.207,36,Residential,AC Improved,14695.452,Fair,859419.4239
SS-001709,89.31,ADAMS AV,IOWA ST,32ND ST,325.0385,56,Collector,AC Improved,18202.156,Good,1625670.957
SS-001710,82.61,ADAMS AV,32ND ST,BANCROFT ST,324.0556,56,Collector,AC Improved,18147.1136,Good,1499096.76
SS-001711,79.68,ADAMS AV,WEST MTN VIEW DR,IOWA ST,170.8447,56,Collector,AC Improved,9567.3032,Good,762322.719
SS-001712,85.78,ADAMS AV,BANCROFT ST,33RD ST,327.0382,56,Collector,AC Improved,18314.1392,Good,1571023.489
SS-001713,76.33,ADAMS AV,33RD ST,FELTON ST,342.0526,56,Collector,AC Improved,19154.9456,Good,1462096.998
SS-001714,79.35,ADAMS AV,FELTON ST,34TH ST,341.0366,56,Collector,AC Improved,19098.0496,Good,1515468.432
SS-001715,85.51,ADAMS AV,34TH ST,HAWLEY BL,360.0499,56,Collector,AC Improved,20162.7944,Good,1724080.224
SS-001716,83.30,ADAMS AV,HAWLEY BL,MANSFIELD ST,346.052,56,Collector,AC Improved,19378.912,Good,1614340.885
SS-001717,86.34,ADAMS AV,MANSFIELD ST,35TH ST,324.0556,56,Collector,AC Improved,18147.1136,Good,1566821.788
SS-001718,77.35,ADAMS AV,35TH ST,WILSON AV,328.0381,56,Collector,AC Improved,18370.1336,Good,1421003.314
SS-001719,85.38,ADAMS AV,WILSON AV,36TH ST,328.0381,56,Collector,AC Improved,18370.1336,Good,1568478.747
SS-001720,87.23,ADAMS AV,36TH ST,CHEROKEE AV,323.0557,56,Collector,AC Improved,18091.1192,Good,1578124.51
SS-001721,88.67,ADAMS AV,CHEROKEE AV,EAST MTN VIEW DR,589.085,56,Collector,AC Improved,32988.76,Good,2925179.327
SS-001722,84.98,ADAMS AV,EAST MTN VIEW DR,39TH ST,354.3399,56,Collector,AC Improved,19843.0344,Good,1686300.749
SS-001724,82.10,ADAMS AV,39TH ST,BONNIE CT,304.7528,56,Collector,AC Improved,17066.1568,Good,1401131.473
SS-001726,89.33,ADAMS AV,KENSINGTON DR,MARLBOROUGH DR,318.0771,49,Collector,AC Improved,15585.7779,Good,1392308.711
SS-001727,86.30,ADAMS AV,MARLBOROUGH DR,EDGEWARE RD,315.0775,49,Collector,AC Improved,15438.7975,Good,1332368.224
SS-001728,55.85,ADAMS AV,EDGEWARE RD,42ND ST,164.0274,49,Collector,AC Improved,8037.3426,Fair,448917.7336
SS-001729,58.14,ADAMS AV,42ND ST,BIONA DR,152.0296,49,Collector,AC Improved,7449.4504,Fair,433096.1474
SS-001730,76.93,ADAMS AV,BIONA DR,VISTA ST,301,49,Collector,AC Improved,14749,Good,1134640.57
SS-001731,78.76,ADAMS AV,VISTA ST,VAN DYKE AV,283,49,Collector,AC Improved,13867,Good,1092192.654
SS-001732,60.62,ADAMS AV,VAN DYKE AV,NORTH TALMADGE DR,270.0464,49,Residential,AC Improved,13232.2736,Fair,802140.4256
SS-001733,80.57,ADAMS AV,NORTH TALMADGE DR,EAST TALMADGE DR,862.8941,30,Residential,AC Improved,25886.823,Good,2085701.329
SS-001734,78.67,ADAMS AV,LOUISIANA ST,TEXAS ST,346,20,Collector,AC Improved,6920,Good,544410.24
SS-001735,86.46,ADAMS AV,TEXAS ST,ARIZONA ST,411,52,Collector,AC Improved,21372,Good,1847908.608
SS-001736,84.74,ADAMS AV,ARIZONA ST,ARIZONA ST,159,52,Collector,AC Improved,8268,Good,700597.248
SS-001737,68.72,ADAMS AV,BEGIN,MISSION CLIFF DR,52.8156,52,Residential,AC Improved,2746.4112,Fair,188733.3777
SS-001738,85.04,ADAMS AV,ALTADENA AV,51ST ST,248.0183,36,Residential,AC Improved,8928.6588,Good,759275.287
SS-001739,96.00,ADAMS AV,51ST ST,END,161,36,Residential,AC Improved,5796,Good,556416
SS-001741,73.25,ADAMS AV,54TH ST,HINSON PL,141.0036,30,Residential,PCC Jointed Concrete,4230.108,Good,309863.8712
SS-001742,82.63,ADAMS AV,HINSON PL,55TH ST,873.1121,30,Residential,PCC Jointed Concrete,26193.363,Good,2164305.198
SS-001744,81.60,ADAMS AV,EL CERRITO DR,EL CERRITO PL,150.7506,30,Residential,PCC Jointed Concrete,4522.518,Good,369037.4688
SS-001745,89.00,ADAMS AV,ALICE ST,59TH ST,303.0001,18,Residential,AC Improved,5454.0018,Good,485406.1602
SS-001746,86.74,ADAMS AV,59TH ST,ESTHER ST,305.1049,18,Residential,PCC Jointed Concrete,5491.8882,Good,476366.3825
SS-001747,35.56,ADAMS AV,ESTHER ST,60TH ST,292.0429,30,Residential,AC Improved,8761.287,Poor,311551.3657
SS-001748,36.56,ADAMS AV,60TH ST,SORIA DR,305.1983,30,Residential,AC Improved,9155.949,Poor,334741.4954
SS-001749,65.67,ADAMS AV,SORIA DR,COLLEGE AV,286.0435,30,Residential,AC Improved,8581.305,Fair,563534.2994
SS-001750,56.00,ADAMS AV,COLLEGE AV,END,147.0034,30,Residential,AC Improved,4410.102,Fair,246965.712
SS-001751,92.88,ADAMS AV,ESTRELLA AV,49TH ST,317.1014,54,Collector,AC Improved,17123.4756,Good,1590359.92
SS-001752,72.58,ADAMS AV,ALMA PL,54TH ST,303.1638,36,Residential,AC Improved,10913.8968,Good,792086.9742
SS-001753,98.80,ADAMS AV,48TH ST,ESTRELLA AV,296.4853,54,Residential,AC Improved,16010.2062,Good,1581808.373
SS-001754,86.47,ADAMS AV,NATALIE DR,47TH ST,355.6598,30,Residential,AC Improved,10669.794,Good,922595.7476
SS-001755,83.02,ADAMS AV,47TH ST,MIRACLE DR,271,30,Residential,AC Improved,8130,Good,674985.12
SS-001756,80.58,ADAMS AV,ADELPHI PL,ANTIOCH PL,534.8913,36,Residential,AC Improved,19256.0868,Good,1551732.499
SS-001757,98.10,ADAMS AV,EUCLID AV,48TH ST,204.1435,54,Collector,AC Improved,11023.749,Good,1081385.682
SS-001758,77.62,ADAMS AV,MIRACLE DR,EUCLID AV,71.0637,54,Collector,AC Improved,3837.4398,Good,297862.0773
SS-001759,73.31,ADAMS AV,BOUNDARY ST,WEST MTN VIEW DR,537,60,Collector,PCC Jointed Concrete,32220,Good,2362112.64
SS-001760,70.32,ADAMS AV,BONNIE CT,KENSINGTON DR,829.1147,28,Collector,AC Improved,23215.2116,Good,1632586.541
SS-001761,86.29,ADAMS AV,ALABAMA ST,MISSISSIPPI ST,391,52,Collector,AC Improved,20332,Good,1754488.944
SS-001762,84.08,ADAMS AV,MISSISSIPPI ST,LOUISIANA ST,387,52,Collector,AC Improved,20124,Good,1692025.92
SS-001763,71.53,ADAMS AV,ARIZONA ST,HAMILTON ST,221,52,Collector,AC Improved,11492,Good,822045.744
SS-001764,81.86,ADAMS AV,HAMILTON ST,OREGON ST,380,52,Collector,AC Improved,19760,Good,1617632.64
SS-001765,78.32,ADAMS AV,OREGON ST,IDAHO ST,377.0052,52,Collector,AC Improved,19604.2704,Good,1535406.458
SS-001766,73.86,ADAMS AV,IDAHO ST,UTAH ST,384.0051,52,Collector,AC Improved,19968.2652,Good,1474776.195
SS-001767,68.58,ADAMS AV,UTAH ST,KANSAS ST,383.0025,52,Collector,AC Improved,19916.13,Fair,1365927.86
SS-001768,68.22,ADAMS AV,KANSAS ST,30TH ST,378.0029,52,Collector,AC Improved,19656.1508,Fair,1341021.232
SS-001769,75.77,ADAMS AV,30TH ST,OHIO ST,380.0025,52,Collector,AC Improved,19760.13,Good,1497264.57
SS-001770,78.81,ADAMS AV,OHIO ST,BOUNDARY ST,217.551,52,Collector,AC Improved,11312.652,Good,891527.4788
SS-001771,96.25,ADAMS AV,49TH ST,WINONA AV,393.1163,36,Residential,AC Improved,14152.1868,Good,1362147.98
SS-001772,67.24,ADAMS AV,MISSION CLIFF DR,NORTH AV,264.0175,52,Residential,AC Improved,13728.91,Fair,923159.3662
SS-001773,82.28,ADAMS AV,NORTH AV,PARK BL,390.0207,52,Residential,AC Improved,20281.0764,Good,1668808.09
SS-001774,82.20,ADAMS AV,WINONA AV,50TH ST,334.1333,36,Residential,AC Improved,12028.7988,Good,988767.2614
